業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/05/11,月,平日,,晴,25.0,15.0,計,435147,500000,0.8703,0.8703,519727,0.8373,188,76,2314.6,2.14,250,0.7520,231,0.8139,0,78324,0.1800,0.1800,0,104342,0.2398,0.2398,0.4198,0.4198,4635,5633.0,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/05/12,火,平日,,曇,26.0,18.0,計,438498,500000,0.8770,0.8736,697805,0.6284,175,78,2505.7,1.99,250,0.7000,253,0.6917,0,59602,0.1359,0.1579,0,100822,0.2299,0.2348,0.3658,0.3927,4474,5880.6,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/05/13,水,平日,,雨,25.0,20.0,計,560331,600000,0.9339,0.8962,505936,1.1075,237,80,2364.3,2.69,300,0.7900,218,1.0872,0,21824,0.0389,0.1114,0,101106,0.1804,0.2136,0.2194,0.3250,4432,7585.7,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/05/14,木,平日,,晴,28.0,18.0,計,557679,500000,1.1154,0.9484,634401,0.8791,232,90,2403.8,2.64,250,0.9280,255,0.9098,0,53343,0.0957,0.1070,0,99930,0.1792,0.2040,0.2748,0.3109,4446,7526.0,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/05/15,金,平日,,晴,28.0,17.0,計,545642,600000,0.9094,0.9397,695635,0.7844,225,92,2425.1,2.56,300,0.7500,268,0.8396,0,106257,0.1947,0.1259,0,102631,0.1881,0.2005,0.3828,0.3264,4513,7254.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/05/16,土,土曜,,晴,27.0,19.0,計,780781,800000,0.9760,0.9480,1089071,0.7169,341,124,2289.7,3.88,400,0.8525,480,0.7104,0,,0.0000,0.0962,0,139679,0.1789,0.1954,0.1789,0.2917,6139,7631.0,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/05/17,日,日祝,,晴,29.0,18.0,計,604332,750000,0.8058,0.9229,863623,0.6998,280,114,2158.3,3.18,375,0.7467,379,0.7388,0,,0.0000,0.0814,0,142103,0.2351,0.2016,0.2351,0.2830,6345,5714.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/05/11,月,平日,,晴,25.0,15.0,計,123623,110000,1.1238,1.1238,124635,0.9919,71,40,1741.2,0.81,58,1.2241,63,1.1270,0,70131,0.5673,0.5673,0,58259,0.4713,0.4713,1.0386,1.0386,2466,3007.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/05/12,火,平日,,曇,25.0,17.0,計,122780,100000,1.2278,1.1733,107539,1.1417,72,38,1705.3,0.82,53,1.3585,59,1.2203,0,19667,0.1602,0.3644,0,49735,0.4051,0.4383,0.5653,0.8027,2313,3185.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/05/13,水,平日,,曇,25.0,19.0,計,116373,130000,0.8952,1.0670,135930,0.8561,52,31,2237.9,0.59,68,0.7647,72,0.7222,0,55178,0.4741,0.3996,0,52845,0.4541,0.4434,0.9282,0.8430,2326,3001.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/05/14,木,平日,,雨,27.0,17.0,計,93305,100000,0.9331,1.0365,105832,0.8816,48,32,1943.9,0.55,53,0.9057,63,0.7619,0,19323,0.2071,0.3602,0,54426,0.5833,0.4720,0.7904,0.8322,2340,2392.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/05/15,金,平日,,晴,27.0,16.0,計,123564,110000,1.1233,1.0539,126046,0.9803,60,35,2059.4,0.68,58,1.0345,73,0.8219,0,112231,0.9083,0.4771,0,48862,0.3954,0.4557,1.3037,0.9327,2131,3479.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/05/16,土,土曜,,晴,27.0,19.0,計,310177,300000,1.0339,1.0468,317924,0.9756,151,72,2054.2,1.72,158,0.9557,155,0.9742,0,22260,0.0718,0.3358,0,94547,0.3048,0.4031,0.3766,0.7389,4014,4636.4,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/05/17,日,日祝,,晴,30.0,17.0,計,286491,330000,0.8682,0.9969,347783,0.8238,162,68,1768.5,1.84,174,0.9310,186,0.8710,0,,0.0000,0.2540,0,95808,0.3344,0.3864,0.3344,0.6404,4017,4279.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/05/11,月,平日,,晴,27.0,13.0,計,194076,200000,0.9704,0.9704,191739,1.0122,81,35,2396.0,2.38,129,0.6279,98,0.8265,0,81979,0.4224,0.4224,0,51695,0.2664,0.2664,0.6888,0.6888,2223,5238.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/05/12,火,平日,,晴,27.0,18.0,計,179808,200000,0.8990,0.9347,138128,1.3017,69,33,2605.9,2.03,129,0.5349,71,0.9718,0,16663,0.0927,0.2638,0,52552,0.2923,0.2788,0.3849,0.5427,2384,4525.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/05/13,水,平日,,雨,26.0,18.0,計,154389,200000,0.7719,0.8805,186114,0.8295,89,46,1734.7,2.62,129,0.6899,98,0.9082,0,31209,0.2021,0.2458,0,44139,0.2859,0.2809,0.4880,0.5267,1949,4752.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/05/14,木,平日,,晴,26.0,15.0,計,224645,200000,1.1232,0.9411,208712,1.0763,107,54,2099.5,3.15,129,0.8295,101,1.0594,0,35890,0.1598,0.2201,0,47467,0.2113,0.2601,0.3711,0.4803,2007,6715.8,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/05/15,金,平日,,晴,28.0,15.0,計,269353,200000,1.3468,1.0223,269183,1.0006,119,48,2263.5,3.50,129,0.9225,118,1.0085,0,39366,0.1462,0.2006,0,59572,0.2212,0.2499,0.3673,0.4505,2712,5959.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/05/16,土,土曜,,晴,29.0,18.0,計,254520,370000,0.6879,0.9320,299775,0.8490,129,55,1973.0,3.79,285,0.4526,123,1.0488,0,,0.0000,0.1606,0,68120,0.2676,0.2534,0.2676,0.4140,3009,5075.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/05/17,日,日祝,,晴,31.0,15.0,計,295306,350000,0.8437,0.9140,350147,0.8434,127,62,2325.2,3.74,280,0.4536,141,0.9007,0,,0.0000,0.1305,0,68279,0.2312,0.2492,0.2312,0.3797,2930,6047.2,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/05/11,月,平日,,晴,24.0,15.0,計,199278,150000,1.3285,1.3285,265768,0.7498,101,60,1973.0,1.80,83,1.2169,150,0.6733,0,16704,0.0838,0.0838,0,56185,0.2819,0.2819,0.3658,0.3658,2507,4769.3,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/05/12,火,平日,,曇,25.0,17.0,計,138713,150000,0.9248,1.1266,200956,0.6903,77,51,1801.5,1.38,83,0.9277,109,0.7064,0,36136,0.2605,0.1563,0,59137,0.4263,0.3412,0.6868,0.4975,2508,3318.5,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/05/13,水,平日,,晴,25.0,19.0,計,151626,180000,0.8424,1.0200,270101,0.5614,81,56,1871.9,1.45,100,0.8100,152,0.5329,0,36170,0.2385,0.1818,0,56766,0.3744,0.3515,0.6129,0.5333,2414,3768.7,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/05/14,木,平日,,晴,27.0,16.0,計,184350,160000,1.1522,1.0531,209188,0.8813,102,56,1807.4,1.82,88,1.1591,116,0.8793,0,11397,0.0618,0.1490,0,59512,0.3228,0.3436,0.3846,0.4926,2516,4396.3,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/05/15,金,平日,,晴,26.0,17.0,計,216065,180000,1.2004,1.0854,261032,0.8277,115,69,1878.8,2.05,100,1.1500,129,0.8915,0,32735,0.1515,0.1496,0,62074,0.2873,0.3300,0.4388,0.4796,2803,4625.0,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/05/16,土,土曜,,晴,27.0,18.0,計,337578,250000,1.3503,1.1473,362989,0.9300,162,77,2083.8,2.89,138,1.1739,184,0.8804,0,,0.0000,0.1085,0,83915,0.2486,0.3076,0.2486,0.4160,3413,5934.6,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/05/17,日,日祝,,晴,28.0,16.0,計,307548,270000,1.1391,1.1456,349193,0.8807,140,78,2196.8,2.50,150,0.9333,169,0.8284,0,,0.0000,0.0867,0,90956,0.2957,0.3052,0.2957,0.3919,3684,5008.9,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/05/11,月,平日,,晴,26.0,13.0,計,143361,160000,0.8960,0.8960,147648,0.9710,86,44,1667.0,1.62,0,,81,1.0617,0,124709,0.8699,0.8699,0,56289,0.3926,0.3926,1.2625,1.2625,2468,3485.3,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/05/12,火,平日,,晴,27.0,16.0,計,162236,160000,1.0140,0.9550,156191,1.0387,90,47,1802.6,1.70,0,,85,1.0588,0,20127,0.1241,0.4739,0,56301,0.3470,0.3684,0.4711,0.8424,2517,3867.4,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/05/13,水,平日,,雨,26.0,18.0,計,176532,170000,1.0384,0.9839,119224,1.4807,89,48,1983.5,1.68,0,,70,1.2714,0,10965,0.0621,0.3232,0,59106,0.3348,0.3561,0.3969,0.6793,2579,4107.0,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/05/14,木,平日,,晴,27.0,15.0,計,111017,170000,0.6530,0.8987,126494,0.8776,66,38,1682.1,1.25,0,,72,0.9167,0,13630,0.1228,0.2856,0,53142,0.4787,0.3791,0.6015,0.6647,2371,2809.4,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/05/15,金,平日,,晴,29.0,15.0,計,139086,170000,0.8182,0.8822,186505,0.7457,84,45,1655.8,1.58,0,,92,0.9130,0,,0.0000,0.2314,0,58476,0.4204,0.3869,0.4204,0.6183,2655,3143.2,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/05/16,土,土曜,,晴,28.0,17.0,計,287938,300000,0.9598,0.9028,304692,0.9450,166,74,1734.6,3.13,0,,171,0.9708,0,,0.0000,0.1661,0,94485,0.3281,0.3703,0.3281,0.5364,4237,4077.5,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/05/17,日,日祝,,晴,31.0,15.0,計,287649,280000,1.0273,0.9275,275842,1.0428,152,69,1892.4,2.87,0,,158,0.9620,0,,0.0000,0.1296,0,88219,0.3067,0.3563,0.3067,0.4859,3959,4359.4,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/11,月,平日,,晴,25.0,15.0,計,,0,,,,,,,,0,0,,,,0,21710,,,0,0,,,,,0,,,,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/12,火,平日,,曇,26.0,18.0,計,90933,220000,0.4133,0.4133,224378,0.4053,33,13,2755.5,0.69,73,0.4521,82,0.4024,0,32860,0.3614,0.6001,0,36285,0.3990,0.3990,0.7604,0.9991,1509,3615.6,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/13,水,平日,,雨,25.0,19.0,計,103579,250000,0.4143,0.4139,262492,0.3946,33,14,3138.8,0.69,83,0.3976,85,0.3882,0,780,0.0075,0.2846,0,33763,0.3260,0.3601,0.3335,0.6447,1482,4193.5,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/14,木,平日,,晴,27.0,17.0,計,240872,280000,0.8603,0.5805,372020,0.6475,58,24,4153.0,1.21,93,0.6237,117,0.4957,0,9635,0.0400,0.1493,0,50075,0.2079,0.2759,0.2479,0.4252,2145,6737.7,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/15,金,平日,,晴,28.0,16.0,計,282905,280000,1.0104,0.6974,329103,0.8596,95,39,2977.9,1.98,93,1.0215,103,0.9223,0,,0.0000,0.0905,0,55149,0.1949,0.2440,0.1949,0.3345,2399,7075.6,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/16,土,土曜,,晴,27.0,19.0,計,379620,480000,0.7909,0.7271,501462,0.7570,145,56,2618.1,3.02,160,0.9063,201,0.7214,0,,0.0000,0.0592,0,88458,0.2330,0.2402,0.2330,0.2994,3854,5910.0,,0.0000,
0001,千房直営,000002,第2エリア,015   ,曽根崎支店,2026/05/17,日,日祝,,晴,29.0,17.0,計,245347,420000,0.5842,0.6960,448528,0.5470,86,46,2852.9,1.79,140,0.6143,171,0.5029,0,,0.0000,0.0484,0,80536,0.3283,0.2563,0.3283,0.3047,3524,4177.3,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/11,月,平日,,晴,24.0,17.0,計,285082,200000,1.4254,1.4254,313664,0.9089,33,11,8638.8,0.66,20,1.6500,47,0.7021,0,82022,0.2877,0.2877,0,76367,0.2679,0.2679,0.5556,0.5556,3211,5327.0,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/12,火,平日,,晴,24.0,17.0,計,311839,250000,1.2474,1.3265,221680,1.4067,42,18,7424.7,0.84,35,1.2000,25,1.6800,0,90502,0.2902,0.2890,0,100198,0.3213,0.2958,0.6115,0.5848,4219,4434.8,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/13,水,平日,,曇,26.0,16.0,計,370982,250000,1.4839,1.3827,346402,1.0710,52,21,7134.3,1.04,35,1.4857,51,1.0196,0,132316,0.3567,0.3149,0,77217,0.2081,0.2622,0.5648,0.5771,3230,6891.3,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/14,木,平日,,晴,24.0,15.0,計,147583,250000,0.5903,1.1742,365000,0.4043,26,12,5676.3,0.52,40,0.6500,47,0.5532,0,27287,0.1849,0.2977,0,84726,0.5741,0.3035,0.7590,0.6012,3581,2472.8,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/15,金,平日,,晴,23.0,14.0,計,311926,250000,1.2477,1.1895,235177,1.3263,53,20,5885.4,1.06,40,1.3250,51,1.0392,0,80070,0.2567,0.2888,0,101536,0.3255,0.3083,0.5822,0.5971,4285,4367.7,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/16,土,土曜,,晴,26.0,16.0,計,523273,500000,1.0465,1.1475,540724,0.9677,70,27,7475.3,1.40,90,0.7778,116,0.6034,0,71672,0.1370,0.2481,0,120769,0.2308,0.2875,0.3678,0.5355,5165,6078.7,,0.0000,
0001,千房直営,000004,第4エリア,034   ,華 恵比寿ガーデンプレイス店,2026/05/17,日,日祝,,晴,28.0,16.0,計,301380,500000,0.6028,1.0237,451945,0.6669,51,23,5909.4,1.02,90,0.5667,73,0.6986,0,,0.0000,0.2149,0,108205,0.3590,0.2971,0.3590,0.5119,4701,3846.6,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/11,月,平日,,晴,25.0,15.0,計,150871,140000,1.0777,1.0777,99130,1.5220,78,42,1934.2,2.05,73,1.0685,56,1.3929,0,49896,0.3307,0.3307,0,42098,0.2790,0.2790,0.6098,0.6098,1861,4864.2,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/12,火,平日,,曇,26.0,18.0,計,125150,140000,0.8939,0.9858,82342,1.5199,69,41,1813.8,1.82,73,0.9452,41,1.6829,0,43233,0.3454,0.3374,0,43222,0.3454,0.3091,0.6908,0.6465,1968,3815.5,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/13,水,平日,,雨,25.0,19.0,計,122954,140000,0.8782,0.9499,145196,0.8468,61,35,2015.6,1.61,68,0.8971,67,0.9104,0,31595,0.2570,0.3126,0,37051,0.3013,0.3067,0.5583,0.6193,1667,4425.5,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/14,木,平日,,曇,27.0,17.0,計,148221,150000,0.9881,0.9600,134963,1.0982,65,35,2280.3,1.71,78,0.8333,73,0.8904,0,21583,0.1456,0.2674,0,50609,0.3414,0.3161,0.4871,0.5835,2307,3854.9,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/15,金,平日,,晴,28.0,16.0,計,141410,150000,0.9427,0.9564,155144,0.9115,78,42,1812.9,2.05,78,1.0000,81,0.9630,0,,0.0000,0.2125,0,51243,0.3624,0.3256,0.3624,0.5381,2339,3627.4,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/16,土,土曜,,晴,27.0,19.0,計,282225,270000,1.0453,0.9806,204818,1.3779,132,59,2138.1,3.47,142,0.9296,104,1.2692,0,,0.0000,0.1507,0,74072,0.2625,0.3073,0.2625,0.4580,3228,5245.8,,0.0000,
0001,千房直営,000002,第2エリア,035   ,京橋京阪モール支店,2026/05/17,日,日祝,,晴,29.0,17.0,計,230415,260000,0.8862,0.9610,227991,1.0106,101,47,2281.3,2.66,136,0.7426,116,0.8707,0,,0.0000,0.1218,0,64667,0.2807,0.3022,0.2807,0.4240,2790,4955.2,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/11,月,平日,,晴,25.0,15.0,計,120759,200000,0.6038,0.6038,205773,0.5869,64,31,1886.9,1.83,88,0.7273,93,0.6882,54200,94073,0.7790,0.7790,0,52238,0.4326,0.4326,1.2116,1.2116,2280,3177.9,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/12,火,平日,,曇,26.0,18.0,計,168507,200000,0.8425,0.7232,136804,1.2317,68,30,2478.0,1.94,88,0.7727,64,1.0625,54200,23217,0.1378,0.4055,0,39521,0.2345,0.3172,0.3723,0.7227,1743,5800.6,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/13,水,平日,,雨,25.0,19.0,計,241783,200000,1.2089,0.8851,194241,1.2448,101,42,2393.9,2.89,88,1.1477,94,1.0745,54200,,0.0000,0.2209,0,58784,0.2431,0.2835,0.2431,0.5043,2322,6247.6,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/14,木,平日,,晴,27.0,17.0,計,219842,200000,1.0992,0.9386,215948,1.0180,100,38,2198.4,2.86,88,1.1364,84,1.1905,54200,25571,0.1163,0.1903,0,49320,0.2243,0.2662,0.3407,0.4564,2169,6081.4,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/15,金,平日,,晴,28.0,16.0,計,181541,200000,0.9077,0.9324,250290,0.7253,90,38,2017.1,2.57,88,1.0227,81,1.1111,54200,125477,0.6912,0.2878,0,64035,0.3527,0.2830,1.0439,0.5708,2568,4241.6,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/16,土,土曜,,晴,27.0,19.0,計,292414,300000,0.9747,0.9422,355895,0.8216,120,59,2436.8,3.43,132,0.9091,143,0.8392,80500,,0.0000,0.2191,0,83473,0.2855,0.2836,0.2855,0.5027,3512,4995.7,,0.0000,
0001,千房直営,000002,第2エリア,040   ,ハービスＰＬＡＺＡ梅田支店,2026/05/17,日,日祝,,晴,29.0,17.0,計,304709,300000,1.0157,0.9560,351881,0.8659,137,63,2224.2,3.91,132,1.0379,157,0.8726,79040,,0.0000,0.1754,0,56382,0.1850,0.2640,0.1850,0.4394,2260,8089.6,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/11,月,平日,,晴,25.0,17.0,計,279158,220000,1.2689,1.2689,274276,1.0178,83,41,3363.3,1.48,72,1.1528,84,0.9881,0,44081,0.1579,0.1579,0,76069,0.2725,0.2725,0.4304,0.4304,3054,5484.4,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/12,火,平日,,晴,25.0,17.0,計,294125,220000,1.3369,1.3029,276484,1.0638,107,53,2748.8,1.91,72,1.4861,121,0.8843,0,91405,0.3108,0.2363,0,79099,0.2689,0.2707,0.5797,0.5070,3261,5411.7,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/13,水,平日,,曇,27.0,16.0,計,327960,230000,1.4259,1.3451,280930,1.1674,115,53,2851.8,2.05,75,1.5333,104,1.1058,0,31970,0.0975,0.1858,0,72523,0.2211,0.2526,0.3186,0.4384,2773,7096.1,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/14,木,平日,,晴,24.0,15.0,計,183678,230000,0.7986,1.2055,225690,0.8139,72,33,2551.1,1.29,75,0.9600,86,0.8372,0,39552,0.2153,0.1908,0,78142,0.4254,0.2819,0.6408,0.4727,3107,3547.0,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/15,金,平日,,晴,23.0,13.0,計,315142,300000,1.0505,1.1667,318369,0.9899,117,48,2693.5,2.09,98,1.1939,109,1.0734,0,,0.0000,0.1479,0,79811,0.2533,0.2754,0.2533,0.4233,3235,5845.0,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/16,土,土曜,,晴,26.0,15.0,計,465458,460000,1.0119,1.1238,536741,0.8672,185,80,2516.0,3.30,184,1.0054,218,0.8486,0,,0.0000,0.1110,0,127266,0.2734,0.2749,0.2734,0.3859,5022,5561.0,,0.0000,
0001,千房直営,000003,第3エリア,052   ,有楽町ビックカメラ支店,2026/05/17,日,日祝,,晴,29.0,16.0,計,475215,460000,1.0331,1.1041,542016,0.8768,213,87,2231.1,3.80,193,1.1036,242,0.8802,0,,0.0000,0.0884,0,102306,0.2153,0.2628,0.2153,0.3513,3992,7142.5,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/11,月,平日,,晴,24.0,17.0,計,141241,180000,0.7847,0.7847,164444,0.8589,58,32,2435.2,1.16,76,0.7632,67,0.8657,7560,131214,0.9290,0.9290,0,60885,0.4311,0.4311,1.3601,1.3601,2577,3288.5,,0.0000,
0001,千房直営,000003,第3エリア,053   ,そごう横浜店,2026/05/12,火,平日,,晴,24.0,17.0,計,177116,180000,0.9840,0.8843,123965,1.4288,72,39,2459.9,1.44,76,0.9474,67,1.0746,7560,33890,0.1913,0.5186,0,66586,0.3759,0.4004,0.5673,0.9190,2906,3656.9,,0.0000,
